season,TEAM,CONF,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,3PR,3PRD,ADJ_T,WAB,POSTSEASON,SEED,free_throw_pct,three_point_pct,roster_experience_years
2026,UC Davis,BW,33,19,106.76624620242656,107.1391699533718,0.4899767546378842,,,,,,,,,,,,,,,68.88404421271399,-8.478503291374999,,,,,
2026,Charlotte,Amer,34,17,113.1753722795325,113.62425177444038,0.4886216087753114,,,,,,,,,,,,,,,63.396833572142626,-9.855399378823764,,,,,
2026,Towson,CAA,34,19,104.51399103852197,105.05087390225674,0.4852733408574395,,,,,,,,,,,,,,,63.42805579862758,-8.794185096230795,,,,,
2026,Montana,BSky,34,18,107.108706375036,107.74095884921454,0.4830854984851994,,,,,,,,,,,,,,,69.53671339130952,-10.087145033684122,,,,,
2026,FIU,CUSA,32,15,108.02644189844273,108.66639306489728,0.4830252082386822,,,,,,,,,,,,,,,71.6486178232503,-11.23296054320398,,,,,
2026,Fordham,A10,32,17,103.6539810131958,104.28561215404858,0.4825410177219698,,,,,,,,,,,,,,,64.24168556871824,-9.09414579316456,,,,,
2026,Cal St. Northridge,BW,34,20,108.8133446591112,109.50745303149296,0.481727077103445,,,,,,,,,,,,,,,73.47894279355684,-8.334406587770125,,,,,
2026,Massachusetts,MAC,33,17,110.00199662719643,110.71249118342398,0.4814987560025132,,,,,,,,,,,,,,,70.21665365758858,-11.320880202123464,,,,,
2026,Northern Kentucky,Horz,34,20,109.2618423461152,110.1600678895992,0.4764790414554942,,,,,,,,,,,,,,,70.0365403548086,-9.347545885478567,,,,,
2026,Green Bay,Horz,33,18,113.37832471199746,114.40090037621948,0.4742091006771334,,,,,,,,,,,,,,,62.981544472836106,-9.44954976690166,,,,,
2026,Howard,MEAC,35,24,106.34325594131296,107.322153736875,0.4736808161727387,,,,,,,,,,,,,,,69.02541515909839,-6.777357856576808,,,,,
2026,Oakland,Horz,32,16,114.13352050347986,115.19964798167452,0.4732945590274421,,,,,,,,,,,,,,,70.01890404146303,-8.153500737518868,,,,,
2026,Furman,SC,35,22,108.1640575547244,109.22203960263828,0.4720446678095635,,,,,,,,,,,,,,,65.92164383802518,-8.511890208066527,,,,,
2026,Texas A&M Corpus Chris,Slnd,33,18,104.31929556223103,105.51133470140746,0.4673805321872173,,,,,,,,,,,,,,,65.95124404856989,-8.908144939423382,,,,,
2026,Detroit Mercy,Horz,32,17,109.1331458414106,110.55012882485713,0.4629791835280431,,,,,,,,,,,,,,,68.83175393988962,-9.513595345115226,,,,,
2026,Louisiana Tech,CUSA,34,20,103.604896743816,105.0945979714988,0.4590476313705235,,,,,,,,,,,,,,,63.97093838341799,-9.083360988499225,,,,,
2026,South Alabama,SB,33,21,107.7186150369582,109.27071022870808,0.4589628479178275,,,,,,,,,,,,,,,64.60524221434041,-7.355526916989055,,,,,
2026,Youngstown St.,Horz,32,15,106.58687042375593,108.15899823686811,0.458003392851404,,,,,,,,,,,,,,,67.28238222479594,-12.33482529294543,,,,,
2026,UMBC,AE,33,24,108.4878601095451,110.12348941922576,0.4570841013501431,,,,,,,,,,,,,,,66.08206121385209,-4.94754456192438,,,,,
2026,Appalachian St.,SB,32,19,105.60857507060064,107.30717421070392,0.4542549603027664,,,,,,,,,,,,,,,63.016853506288875,-8.992333359705835,,,,,
2026,New Mexico St.,CUSA,32,16,108.3549876807075,110.19291477379475,0.4517931678107173,,,,,,,,,,,,,,,66.63939364939527,-11.180604032906048,,,,,
2026,East Tennessee St.,SC,34,23,108.19843875337358,110.04345269741464,0.4515410086280855,,,,,,,,,,,,,,,66.05829902201864,-7.1819927152904945,,,,,
2026,UT Arlington,WAC,32,18,101.18405772441729,102.96773979922912,0.4499291420017266,,,,,,,,,,,,,,,64.84284723648494,-8.062648094969243,,,,,
2026,Charleston,CAA,32,21,107.05688551648493,108.95294885443133,0.4496978380246993,,,,,,,,,,,,,,,67.75774273344994,-6.047673275581426,,,,,
2026,Campbell,CAA,34,16,110.47042963127303,112.45819915230516,0.4489070445914009,,,,,,,,,,,,,,,69.87702928095035,-10.816711004158371,,,,,
2026,Utah Tech,WAC,34,19,111.16761221772931,113.27948033777062,0.446105678499804,,,,,,,,,,,,,,,66.47896271094228,-8.204422572132662,,,,,
2026,Queens,ASun,35,21,115.20756175313352,117.50137518546916,0.4435619209092161,,,,,,,,,,,,,,,69.51757990283913,-6.827611560764182,,,,,
2026,New Orleans,Slnd,33,15,108.81611080317433,111.13260697299206,0.4397332867260149,,,,,,,,,,,,,,,69.79817283301102,-10.35908654960795,,,,,
2026,Missouri St.,CUSA,34,16,109.48351020530195,111.84913995387578,0.4388486399892973,,,,,,,,,,,,,,,65.30298439125639,-12.691909517087804,,,,,
2026,Tulane,Amer,33,18,107.77274060105142,110.28555354067971,0.4341216942788389,,,,,,,,,,,,,,,66.8879211977313,-8.835573344191294,,,,,
2026,Columbia,Ivy,28,16,108.14970576688704,110.67296674345552,0.4340793517897423,,,,,,,,,,,,,,,66.84981028346077,-7.620778751491226,,,,,
2026,Drexel,CAA,33,17,102.94041809318708,105.385790893194,0.4329093560212322,,,,,,,,,,,,,,,64.22689502530899,-11.58624187433322,,,,,
2026,Marist,MAAC,31,19,100.04897151837947,102.47651830836192,0.4315083250397456,,,,,,,,,,,,,,,66.25960744582837,-9.01996563577208,,,,,
2026,Jacksonville St.,CUSA,32,15,105.53117234915769,108.1937059168472,0.4288503246319223,,,,,,,,,,,,,,,65.1213026705537,-12.64235597255907,,,,,
2026,Portland,WCC,34,15,106.06687192068468,108.78631327637429,0.4277269235495537,,,,,,,,,,,,,,,68.54333618936207,-10.64825447267148,,,,,
2026,Cal St. Fullerton,BW,34,18,107.50997619418698,110.34670650066724,0.4256792586496821,,,,,,,,,,,,,,,72.8843696859479,-9.493283024536318,,,,,
2026,Mercer,SC,32,19,111.00319950441312,114.01485123024152,0.4236392695953793,,,,,,,,,,,,,,,68.97479965606503,-8.345778305442906,,,,,
2026,James Madison,SB,33,18,109.38592311226218,112.57178072597172,0.4182036638442521,,,,,,,,,,,,,,,65.99745845950613,-10.232745856208652,,,,,
2026,Weber St.,BSky,32,16,111.01024456988485,114.33840887978091,0.4158797568320381,,,,,,,,,,,,,,,68.5706390766103,-10.728752538086274,,,,,
2026,Indiana St.,MVC,32,11,105.78227405470426,109.04123503498252,0.4136379809834878,,,,,,,,,,,,,,,68.25232819525819,-14.638084732624424,,,,,
2026,La Salle,A10,32,9,106.4001413113602,109.69163153413686,0.4132948810763671,,,,,,,,,,,,,,,65.80705668907648,-14.35037757777322,,,,,
2026,Rice,Amer,31,13,109.20141681137956,112.61729262941336,0.4123608429256878,,,,,,,,,,,,,,,65.65193432120051,-12.004860953946952,,,,,
2026,San Jose St.,MWC,33,9,113.21324903264367,116.77485500906104,0.411877933104831,,,,,,,,,,,,,,,65.03291658937036,-13.615286110426007,,,,,
2026,Quinnipiac,MAAC,32,19,104.29581353486697,107.80332366771036,0.406033181220296,,,,,,,,,,,,,,,70.12149542136447,-8.359466965048702,,,,,
2026,Marshall,SB,32,19,112.11326252298788,115.96813022892808,0.4040142800639715,,,,,,,,,,,,,,,69.44238669862546,-8.380986367755831,,,,,
2026,Tennessee St.,OVC,33,23,108.13037700638176,112.20767858820516,0.3951636509290013,,,,,,,,,,,,,,,70.42910541146416,-5.5281289871250925,,,,,
2026,Western Carolina,SC,31,15,109.64695791780925,113.78182908411576,0.3951543878987092,,,,,,,,,,,,,,,67.91420103498714,-10.53401761431212,,,,,
2026,Drake,MVC,34,14,109.48347330714714,113.61465347874376,0.3950945341042798,,,,,,,,,,,,,,,67.10531061849723,-13.582423095559422,,,,,
2026,Southern Miss,SB,35,19,105.03233676538164,109.11393638893674,0.3921151200005573,,,,,,,,,,,,,,,69.13019548023136,-10.808709254898451,,,,,
2026,Cal Poly,BW,33,14,109.42261278972452,113.75172615848776,0.3902628069222498,,,,,,,,,,,,,,,74.1099981368527,-12.519016402465942,,,,,
2026,Buffalo,MAC,32,17,111.3419390637838,115.7723861999482,0.3896625510155529,,,,,,,,,,,,,,,66.52784857435975,-10.275014860918468,,,,,
2026,San Diego,WCC,33,12,108.43007047278756,112.92989603563429,0.3851819589337447,,,,,,,,,,,,,,,68.17101881097771,-13.52054068547274,,,,,
2026,Bethune Cookman,SWAC,32,17,104.36560781168907,108.87321490731696,0.3807740161534471,,,,,,,,,,,,,,,69.04416298842291,-8.33429509108233,,,,,
2026,South Dakota St.,Sum,32,14,107.54597907807494,112.4399071775088,0.3747821562868823,,,,,,,,,,,,,,,67.03346365047476,-12.756970379565882,,,,,
2026,Ohio,MAC,32,15,108.48261158965892,113.51412329555794,0.3725296703349656,,,,,,,,,,,,,,,68.92453279227513,-11.470454700274043,,,,,
2026,Stony Brook,CAA,32,17,105.36702815094736,110.37158704832784,0.3696696632593028,,,,,,,,,,,,,,,66.19777636380326,-10.491338302617384,,,,,
2026,Tarleton St.,WAC,32,14,103.37093277225208,108.2957854888793,0.3692960515009846,,,,,,,,,,,,,,,69.54238034907182,-11.926679474720268,,,,,
2026,Texas St.,SB,32,19,104.72991953975097,109.91617387649904,0.3645125065841658,,,,,,,,,,,,,,,66.18344149033535,-9.626082184642945,,,,,
2026,Georgia Southern,SB,37,21,110.39549446428134,116.0618401575654,0.3599412681731532,,,,,,,,,,,,,,,70.13912842857928,-11.835307963180778,,,,,
2026,Samford,SC,32,18,108.10997239582522,113.73808619577731,0.3581006435084624,,,,,,,,,,,,,,,67.36443995268078,-9.567147531289766,,,,,
2026,Coastal Carolina,SB,32,19,101.92369338840392,107.48502089021488,0.3518399476356643,,,,,,,,,,,,,,,67.10805386681523,-8.71889318990152,,,,,
2026,Lipscomb,ASun,32,19,105.17906902538635,111.10959318428168,0.3473277300417624,,,,,,,,,,,,,,,69.48820366908944,-7.671703373894798,,,,,
2026,Florida Gulf Coast,ASun,34,16,105.57167314764914,111.68104789097008,0.3436761088656293,,,,,,,,,,,,,,,67.64085709611825,-13.210065384436842,,,,,
2026,Old Dominion,SB,33,12,106.4926506295082,112.6598472035375,0.3435719184782891,,,,,,,,,,,,,,,68.9323639882984,-15.24486343653042,,,,,
2026,Saint Peter's,MAAC,29,17,103.70346996290245,109.7212911034354,0.3432847233003734,,,,,,,,,,,,,,,65.4980277564056,-8.12355718503003,,,,,
2026,Iona,MAAC,32,18,104.64070495183228,110.79278740122224,0.3414174173344062,,,,,,,,,,,,,,,69.17451610512583,-10.17065996678364,,,,,
2026,LIU,NEC,35,24,103.91439739507804,110.04777224876236,0.3408537979069543,,,,,,,,,,,,,,,67.84202540190773,-5.664892487179123,,,,,
2026,Denver,Sum,32,15,115.02287045866248,121.96085370458862,0.337703486872942,,,,,,,,,,,,,,,68.06040669862283,-10.89569205791367,,,,,
2026,Radford,BSth,32,16,106.65150497889258,113.19700955468603,0.3351514599746272,,,,,,,,,,,,,,,70.70806533119182,-11.631270306895932,,,,,
2026,Eastern Michigan,MAC,31,10,101.76140415904166,108.02047917104706,0.3348267658419059,,,,,,,,,,,,,,,66.52069887824989,-14.563559052525475,,,,,
2026,Boston University,Pat,34,17,112.08653298570718,119.32921440011256,0.3273770383662283,,,,,,,,,,,,,,,63.159890755761126,-13.542392686162486,,,,,
2026,Charleston Southern,BSth,32,15,105.38376249224189,112.19556882170583,0.3273265496974475,,,,,,,,,,,,,,,71.5941424020795,-13.082399964045436,,,,,
2026,American,Pat,32,16,105.57282565668244,112.4636748792916,0.3258233834160539,,,,,,,,,,,,,,,66.7865354302308,-11.492668341883608,,,,,
2026,Nebraska Omaha,Sum,33,16,106.15206943539631,113.17876795526048,0.3236379887453274,,,,,,,,,,,,,,,67.11414439076583,-12.30395829273404,,,,,
2026,Colgate,Pat,33,18,107.7014003508717,114.84909120479703,0.323234023776798,,,,,,,,,,,,,,,66.89710331488921,-9.809951747838088,,,,,
2026,Fairfield,MAAC,34,21,105.78537304299014,112.81744259157416,0.3229767964619706,,,,,,,,,,,,,,,67.0872982709354,-9.631389829634452,,,,,
2026,Central Michigan,MAC,31,10,106.64318569802693,113.77602851648118,0.3220104214640044,,,,,,,,,,,,,,,67.10910315110692,-15.307098468329777,,,,,
2026,Nicholls St.,Slnd,33,14,105.05741461592118,112.18646345915296,0.319724902303896,,,,,,,,,,,,,,,68.27697391694196,-12.596859697687837,,,,,
2026,Southern,SWAC,34,17,106.4321764484656,113.69244547631732,0.3188908552157409,,,,,,,,,,,,,,,69.85673184658074,-10.813446433081287,,,,,
2026,Vermont,AE,34,22,105.21219428773723,112.47959503567132,0.3168869852920432,,,,,,,,,,,,,,,64.72598657236605,-9.28261507087188,,,,,
2026,Long Beach St.,BW,32,10,104.16910043752702,111.36509056780946,0.3168726839697503,,,,,,,,,,,,,,,68.43857274100881,-15.747970341407084,,,,,
2026,UNC Asheville,BSth,32,15,104.14840936831776,111.35031569942534,0.3167084850098466,,,,,,,,,,,,,,,64.82028789428793,-12.382138950033744,,,,,
2026,Southeast Missouri St.,OVC,33,20,101.26169595268402,108.32959480098091,0.3152027040519731,,,,,,,,,,,,,,,68.9689906884693,-9.191603990322976,,,,,
2026,Princeton,Ivy,29,9,105.11508431854392,112.45947164221256,0.3150365519354815,,,,,,,,,,,,,,,63.9004777498827,-14.71540766511845,,,,,
2026,East Carolina,Amer,31,11,103.98656907751447,111.36425506194072,0.3125416355529887,,,,,,,,,,,,,,,68.66092766088263,-13.537193690814766,,,,,
2026,Lamar,Slnd,31,12,102.78428719481548,110.16206066762987,0.3106289013244882,,,,,,,,,,,,,,,65.40689689466055,-13.932715035831686,,,,,
2026,UC Riverside,BW,32,10,103.67658209442752,111.1725342988169,0.309430832646008,,,,,,,,,,,,,,,68.49261744744605,-15.349691186546265,,,,,
2026,Elon,CAA,32,14,108.29622975241568,116.49070163813607,0.3017827687252239,,,,,,,,,,,,,,,66.85876726597554,-13.05952754814592,,,,,
2026,Abilene Christian,WAC,33,14,99.82052975279902,107.41864451461052,0.300768966784893,,,,,,,,,,,,,,,67.47694065361961,-12.729803932401907,,,,,
2026,Pepperdine,WCC,32,9,105.7475038064018,113.8839753463618,0.2989194799294822,,,,,,,,,,,,,,,68.43690166967893,-15.229999571308694,,,,,
2026,SIU Edwardsville,OVC,32,19,99.00842764654578,106.64822265566173,0.2984260262068038,,,,,,,,,,,,,,,64.4337584086926,-10.553218624983955,,,,,
2026,Purdue Fort Wayne,Horz,32,17,105.25417514212803,113.44752569334764,0.2969078801702744,,,,,,,,,,,,,,,67.74291190443485,-9.047360562710182,,,,,
2026,Tennessee Martin,OVC,33,22,98.1500147222528,105.82395184602817,0.2961461136751099,,,,,,,,,,,,,,,64.33462821741446,-7.891638607361966,,,,,
2026,Wofford,SC,32,19,108.3155243900244,117.00161980217412,0.2917082705802088,,,,,,,,,,,,,,,67.84543897201395,-9.252474063917989,,,,,
2026,Idaho St.,BSky,33,13,108.66141726973996,117.3819467805886,0.2915727420271298,,,,,,,,,,,,,,,65.25990304603941,-14.211031706064432,,,,,
2026,Longwood,BSth,32,16,103.46935809501804,111.8376098537228,0.290206252399706,,,,,,,,,,,,,,,68.55275612628432,-12.521767593995436,,,,,
2026,Milwaukee,Horz,32,12,106.50561152324346,115.2414691567974,0.2877026797674502,,,,,,,,,,,,,,,67.66630934526282,-13.340396005782608,,,,,
2026,UTEP,CUSA,31,11,101.40571536131816,109.77185803164232,0.2866603700881339,,,,,,,,,,,,,,,65.25243221119193,-14.648161580867294,,,,,
2026,Southern Utah,WAC,32,10,106.29491981908622,115.12230174456796,0.2854793951385524,,,,,,,,,,,,,,,70.41130208881367,-15.596764669664028,,,,,
2026,Mount St. Mary's,MAAC,32,15,99.66539716513594,107.9925920448728,0.2843862976878761,,,,,,,,,,,,,,,67.83087419853005,-12.22716704592955,,,,,
2026,Incarnate Word,Slnd,31,12,109.11213676777804,118.30811601737906,0.2828158233882711,,,,,,,,,,,,,,,65.4868207047909,-13.523591156824274,,,,,
2026,Loyola Chicago,A10,33,9,103.5685530589136,112.31213429450816,0.2825082054614207,,,,,,,,,,,,,,,65.79638468585541,-15.589776850598264,,,,,
2026,Dartmouth,Ivy,27,11,104.72398221479334,113.63264233784344,0.2811244894533897,,,,,,,,,,,,,,,69.55933667178904,-11.404841275343538,,,,,
2026,Lindenwood,OVC,33,18,100.32172125160852,108.90587165595775,0.2800588550082408,,,,,,,,,,,,,,,72.42798442642626,-11.095177877851276,,,,,
2026,North Dakota,Sum,35,18,106.5603648714773,115.79848269489324,0.2776581022324104,,,,,,,,,,,,,,,67.3410939490795,-11.300762809112504,,,,,
2026,Delaware,CUSA,31,10,106.005046196387,115.23785645997484,0.2768014135623352,,,,,,,,,,,,,,,63.178785259479994,-15.892963088943116,,,,,
2026,Sacramento St.,BSky,31,10,105.26561489515186,114.61327588591016,0.2732126610433248,,,,,,,,,,,,,,,71.67149664006425,-14.817745184561154,,,,,
2026,Ball St.,MAC,31,12,99.1115168033006,108.31083880694686,0.2648842190904217,,,,,,,,,,,,,,,63.69075396714064,-14.546619034987309,,,,,
2026,South Dakota,Sum,32,16,104.38009506119992,114.22278493663303,0.2618673101149529,,,,,,,,,,,,,,,69.98245217886661,-11.550877888205456,,,,,
2026,Prairie View A&M,SWAC,37,19,101.58855188810536,111.27180699159726,0.2597980807720201,,,,,,,,,,,,,,,70.5384615043307,-12.44815428079524,,,,,
2026,Presbyterian,BSth,33,15,102.61354170398766,112.4001781575636,0.2596863194529269,,,,,,,,,,,,,,,64.22005150957068,-13.516211886881768,,,,,
2026,Western Michigan,MAC,31,10,107.22038900130988,117.57178441498624,0.257334203973133,,,,,,,,,,,,,,,67.87298526226519,-15.262886374302228,,,,,
2026,UNC Greensboro,SC,34,15,108.26896485572996,118.83600124239106,0.2552229688800689,,,,,,,,,,,,,,,67.71006348726839,-14.969048682899745,,,,,
2026,Mercyhurst,NEC,34,17,101.58285056675324,111.59244771214615,0.2533632711265113,,,,,,,,,,,,,,,64.62154421204308,-13.158241676243591,,,,,
2026,Jacksonville,ASun,32,12,103.7974967265045,114.1822653645118,0.2503826422742685,,,,,,,,,,,,,,,63.55894813600494,-14.684295460145258,,,,,
2026,Brown,Ivy,27,9,98.15441944217386,108.06005270271947,0.2486791193764808,,,,,,,,,,,,,,,66.71716523432627,-14.349290389100812,,,,,
2026,Louisiana,SB,33,11,101.60903062002296,111.95184615632436,0.2469829036838205,,,,,,,,,,,,,,,63.31594266468008,-16.847574917962024,,,,,
2026,Lehigh,Pat,35,18,102.22461431789866,112.682895808758,0.2459817528898271,,,,,,,,,,,,,,,66.72326576337029,-11.902609805905657,,,,,
2026,Sacred Heart,MAAC,33,14,107.26465847765056,118.3552133198506,0.243884691965081,,,,,,,,,,,,,,,68.42449970978737,-14.971817849827838,,,,,
2026,Arkansas Pine Bluff,SWAC,32,13,105.0045827157844,116.03804454086588,0.2406695359826863,,,,,,,,,,,,,,,69.34763527957563,-12.83902102880629,,,,,
2026,West Georgia,ASun,32,15,102.43494784458944,113.23700506489614,0.2399537102258777,,,,,,,,,,,,,,,69.09867794232012,-12.35527106134773,,,,,
2026,IU Indy,Horz,32,7,106.41926035895004,117.64853508124804,0.239827863288503,,,,,,,,,,,,,,,73.70856594576419,-19.797866560048284,,,,,
2026,Morehead St.,OVC,33,20,106.42614602728824,117.66598189928388,0.2396526674365505,,,,,,,,,,,,,,,65.34202753967912,-9.031662309191637,,,,,
2026,Florida A&M,SWAC,31,15,99.0597340397728,109.57749707893991,0.2385849072912814,,,,,,,,,,,,,,,68.0143128620041,-11.72817744886514,,,,,
2026,East Texas A&M,Slnd,32,11,101.00497416219858,111.76385518131542,0.2379390275195199,,,,,,,,,,,,,,,68.43234935952799,-14.77342295821487,,,,,
2026,Northeastern,CAA,31,7,107.0814454388659,118.49290841501391,0.2378453047651367,,,,,,,,,,,,,,,69.77048875188112,-19.02630482849924,,,,,
2026,Southeastern Louisiana,Slnd,31,9,99.7185685396842,110.4352275228408,0.236152821956365,,,,,,,,,,,,,,,65.45344833736682,-16.32723773324292,,,,,
2026,Bellarmine,ASun,32,13,115.2892380991073,127.92808872364506,0.2321379179885087,,,,,,,,,,,,,,,64.62226234242004,-14.288166151675377,,,,,
2026,USC Upstate,BSth,32,13,99.59724337719346,110.75043028861354,0.2278193950160555,,,,,,,,,,,,,,,67.61469663858487,-14.032705654436764,,,,,
2026,Eastern Kentucky,ASun,32,11,108.7665885934986,121.05155317073375,0.2260691425028489,,,,,,,,,,,,,,,67.28749093203317,-16.337370191614134,,,,,
2026,Grambling St.,SWAC,33,14,96.53637195110863,107.46970089211584,0.225512709726234,,,,,,,,,,,,,,,67.5505454415449,-14.742525342030866,,,,,
2026,Oral Roberts,Sum,33,10,102.5218756100288,114.35978309608244,0.2215523817744391,,,,,,,,,,,,,,,67.7426899225196,-17.558410137091236,,,,,
2026,Houston Christian,Slnd,32,12,101.88763772494494,113.85566147319656,0.2180271557309055,,,,,,,,,,,,,,,64.12909446889961,-14.741128394525596,,,,,
2026,Hampton,CAA,32,13,100.97702947328057,112.90066841134625,0.2169420710615181,,,,,,,,,,,,,,,65.42991158843343,-14.479938612836966,,,,,
2026,Stetson,ASun,33,12,105.39287443220356,117.89457587050777,0.2160049517628025,,,,,,,,,,,,,,,66.79178237083485,-15.688983491137682,,,,,
2026,Northwestern St.,Slnd,32,10,100.83561473618428,112.82711530329678,0.2154809377985218,,,,,,,,,,,,,,,64.82365781896532,-16.065412257059513,,,,,
2026,Alabama St.,SWAC,32,10,100.0364528274262,111.94169924799296,0.215328435216353,,,,,,,,,,,,,,,69.31623410826317,-16.455495000617805,,,,,
2026,Chattanooga,SC,32,13,105.87183414438866,118.53176089666488,0.2143427041385416,,,,,,,,,,,,,,,67.08168620942445,-15.2003079480945,,,,,
2026,Alabama A&M,SWAC,33,18,104.52761843570552,117.05423346501152,0.2138892402942414,,,,,,,,,,,,,,,65.26852791571433,-11.526697340425269,,,,,
2026,Texas Southern,SWAC,30,12,102.20993852412803,114.4658282150155,0.2137705740251803,,,,,,,,,,,,,,,68.74436916881471,-12.92906088482347,,,,,
2026,Evansville,MVC,32,7,102.45022941919242,114.75115785776131,0.2134973806104684,,,,,,,,,,,,,,,67.00082427995392,-17.660505352048386,,,,,
2026,North Carolina A&T,CAA,30,11,104.61558172452943,117.2914561132133,0.211609953604019,,,,,,,,,,,,,,,68.54529729639417,-14.98861746722208,,,,,
2026,Central Connecticut,NEC,30,18,104.63868876874206,117.36943981086873,0.210759752815728,,,,,,,,,,,,,,,64.87087801162687,-9.314366262789134,,,,,
2026,Wagner,NEC,31,14,102.28539325707656,114.88908500700492,0.2081186018927608,,,,,,,,,,,,,,,65.50830229237697,-13.324091025538346,,,,,
2026,Le Moyne,NEC,32,15,101.16692722086124,113.7857431321016,0.2055809254301516,,,,,,,,,,,,,,,69.50493348620053,-13.633614193055744,,,,,
2026,Cleveland St.,Horz,33,11,109.88443457223912,123.8095241157846,0.2022770111200216,,,,,,,,,,,,,,,69.63430625667088,-16.65734817247384,,,,,
2026,Georgia St.,SB,32,10,99.389980185904,112.31873864734678,0.1968138490838679,,,,,,,,,,,,,,,67.95955660267319,-17.549938005607512,,,,,
2026,Northern Arizona,BSky,32,10,105.39626047411116,119.7189927457796,0.1876532700768484,,,,,,,,,,,,,,,63.814730328403954,-16.760670879454857,,,,,
2026,Albany,AE,32,11,103.90025151248898,118.0578835188542,0.1870866230218888,,,,,,,,,,,,,,,65.29900365826896,-17.145033396864033,,,,,
2026,UMass Lowell,AE,33,15,103.01115004467688,117.1307627221232,0.1858480501130349,,,,,,,,,,,,,,,69.36341602051671,-13.524963822152916,,,,,
2026,Lafayette,Pat,32,11,100.82240388178644,115.72247217492026,0.1700752717592178,,,,,,,,,,,,,,,66.8598902711348,-16.91590306643783,,,,,
2026,Tennessee Tech,OVC,31,13,102.0273435241728,117.28881867754998,0.1675510745333375,,,,,,,,,,,,,,,67.06060442853823,-14.532908308766633,,,,,
2026,NJIT,AE,33,16,97.33282370969488,112.035024784036,0.1655132575344353,,,,,,,,,,,,,,,68.07418671880538,-12.233841721084245,,,,,
2026,Bucknell,Pat,33,10,99.01290965099962,114.08232742123649,0.1639391145682905,,,,,,,,,,,,,,,67.1080901588803,-18.01227153495248,,,,,
2026,Loyola MD,Pat,32,12,103.8839324765907,119.72941396212308,0.1634825920352013,,,,,,,,,,,,,,,68.2340494286797,-16.642496247780997,,,,,
2026,North Florida,ASun,32,7,107.0486855373662,123.72807968481824,0.1590613230816595,,,,,,,,,,,,,,,70.5802270280589,-18.793765205283535,,,,,
2026,Little Rock,OVC,32,12,101.15155833955636,116.99168135071596,0.1580175691144092,,,,,,,,,,,,,,,66.4798093527128,-16.28725857504385,,,,,
2026,New Haven,NEC,31,14,96.27212078961328,111.57424294857842,0.1549384268569927,,,,,,,,,,,,,,,63.424384663685146,-13.02416973637811,,,,,
2026,Cal St. Bakersfield,BW,32,8,101.61331432028864,117.88478288366632,0.153406249350666,,,,,,,,,,,,,,,70.0524292743412,-18.14894434211637,,,,,
2026,Norfolk St.,MEAC,32,15,101.64790330135294,118.05959374504324,0.1517091861943218,,,,,,,,,,,,,,,68.14529493253046,-13.263331199949944,,,,,
2026,Eastern Illinois,OVC,33,13,96.98572844445604,113.06367425138828,0.1462958113627702,,,,,,,,,,,,,,,65.65062808473353,-15.104990851760832,,,,,
2026,Manhattan,MAAC,32,12,104.04906561328664,121.4215111102444,0.1448394865274575,,,,,,,,,,,,,,,68.00115689175666,-16.07968018857605,,,,,
2026,Niagara,MAAC,30,8,100.37179203410692,117.22419210366785,0.1437014502258266,,,,,,,,,,,,,,,62.26357333705068,-18.02150893614582,,,,,
2026,Holy Cross,Pat,33,11,100.93166832996344,118.09302419542723,0.1411425538441459,,,,,,,,,,,,,,,65.48325132623431,-18.04340349645332,,,,,
2026,Jackson St.,SWAC,33,12,101.11342016101034,118.30692225488258,0.1411279070024982,,,,,,,,,,,,,,,69.61926537884372,-13.801470861529667,,,,,
2026,UTSA,Amer,30,5,100.83738215807156,118.0679649686777,0.1401385313411809,,,,,,,,,,,,,,,68.61303371058906,-18.47346337549627,,,,,
2026,Stonehill,NEC,33,12,92.33201736754911,108.59059278522663,0.1340947461831993,,,,,,,,,,,,,,,66.40170071558087,-17.43052095768643,,,,,
2026,North Alabama,ASun,30,9,100.14618949310989,117.94449519315329,0.1322504241581259,,,,,,,,,,,,,,,64.85789768887972,-16.987938451115856,,,,,
2026,Fairleigh Dickinson,NEC,32,11,100.84942224377336,119.2505171148751,0.127041279354377,,,,,,,,,,,,,,,64.0842402937748,-16.57856671727523,,,,,
2026,Chicago St.,NEC,32,7,100.30089785141118,118.64307161943302,0.1265993706243959,,,,,,,,,,,,,,,65.68367398239317,-19.01156193719815,,,,,
2026,Canisius,MAAC,31,10,96.04657364683992,113.67568346871629,0.1258746290601044,,,,,,,,,,,,,,,64.09472620270898,-17.245020618803068,,,,,
2026,Air Force,MWC,32,3,96.32370113065927,114.24520299445904,0.1232210175515198,,,,,,,,,,,,,,,66.34026024244329,-19.942218850214054,,,,,
2026,Army,Pat,32,11,99.88821616710295,118.50310741749637,0.1229047641850237,,,,,,,,,,,,,,,67.19986993590913,-17.298799327153105,,,,,
2026,Alcorn St.,SWAC,32,9,97.35736928414934,115.6509665931358,0.1213011789540609,,,,,,,,,,,,,,,67.98481897375619,-16.216974429382425,,,,,
2026,Northern Illinois,MAC,30,9,95.83969260576242,114.33067349229027,0.1162114332037883,,,,,,,,,,,,,,,67.53005200086336,-15.33722873303531,,,,,
2026,Southern Indiana,OVC,30,7,96.20746645171226,114.9273459098096,0.1145969644172267,,,,,,,,,,,,,,,67.733291915259,-20.275501978246215,,,,,
